cid,blend,nco_oh,mdi_parts,eta80,eta120,ratio,domain_ratio,unc_radius,in_domain,mdi_fraction,PPG1000,PPG2000,PPG400,PPG700,property_score,broad_margin,ea_two_point_kj_mol,check_nco_oh,check_mdi_fraction,check_eta80_broad,check_eta120_broad,check_ratio_broad,check_eta80_preferred,check_eta120_preferred,check_ratio_preferred,check_chemistry_in_domain,feasible_nominal,property_rank,nominal_rank,robust_check_interval_inside_broad,robust_check_domain_ratio_max,feasible_robust,robust_score,robust_rank
WO_INV_0422,PPG1000:50+PPG700:50,2.0,60.775,3.1675838677,0.3724845713,8.5039330803,0.45,0.0484,True,0.37801275073860985,50.0,0.0,0.0,50.0,0.005180585468391704,0.34876930257790134,61.77499999912605,True,True,True,True,True,True,True,True,True,True,64.0,30.0,True,True,True,0.03216944664223154,22.0
WO_INV_0392,PPG1000:30+PPG700:70,2.2,71.57150000000001,2.7220265104,0.3196547406,8.5155205436,0.3959977878,0.0466719292,True,0.41715261567334905,30.0,0.0,0.0,70.0,0.026813732842562638,0.3501309755606507,61.81429746164753,True,True,True,True,True,True,True,True,True,True,227.0,104.0,True,True,True,0.0648114022786835,86.0
WO_INV_0390,PPG1000:30+PPG700:70,2.0,65.065,2.8681187283,0.3462778466,8.2827092646,0.4834977878,0.0494719292,True,0.3941780510707903,30.0,0.0,0.0,70.0,0.014848691575433825,0.3224106515185123,61.01429746334938,True,True,True,True,True,True,True,True,True,True,148.0,74.0,True,True,True,0.04789060532933606,62.0
WO_INV_0457,PPG1000:70+PPG700:30,2.3,64.95775,3.2386893901,0.3562824141,9.0902308441,0.4422009604,0.0481504307,True,0.39378416594552246,70.0,0.0,0.0,30.0,0.008938890525646871,0.3577490542040676,63.699119831449885,True,True,True,True,True,True,True,True,True,True,102.0,52.0,True,True,True,0.04222477517928648,51.0
WO_INV_0344,PPG1000:90+PPG400:10,2.2,63.31325,3.2416745386,0.3638027387,8.910528134,0.4117135,0.047174832,True,0.38767981165031007,90.0,0.0,10.0,0.0,0.006877738442321782,0.37771584343692965,63.12288445350609,True,True,True,True,True,True,True,True,True,True,82.0,41.0,True,True,True,0.036683109215750624,36.0
WO_INV_0456,PPG1000:70+PPG700:30,2.2,62.13350000000001,3.3244643943,0.3708225753,8.9651078871,0.3984509604,0.0467504307,True,0.38322431823158076,70.0,0.0,0.0,30.0,0.005498585411936298,0.37160921622141385,63.29911982732384,True,True,True,True,True,True,True,True,True,True,69.0,32.0,True,True,True,0.03361259023686425,28.0
WO_INV_0442,PPG1000:60+PPG700:40,2.4,70.35599999999998,2.9996847906,0.3295069418,9.103555676,0.467646587,0.0489646908,True,0.412993965577966,60.0,0.0,0.0,40.0,0.018471369356380725,0.35628428662886324,63.74139257250997,True,True,True,True,True,True,True,True,True,True,170.0,82.0,True,True,True,0.05926711240837695,79.0
WO_INV_0409,PPG1000:40+PPG700:60,2.3,72.358,2.7865544515,0.3184447453,8.7505116425,0.4232844417,0.0475451021,True,0.4198122512445027,40.0,0.0,0.0,60.0,0.02574197955588116,0.37735270286053507,62.59990811669623,True,True,True,True,True,True,True,True,True,True,222.0,102.0,True,True,True,0.06613704682887274,88.0
WO_INV_0345,PPG1000:90+PPG400:10,2.3,66.19112499999999,3.1580356078,0.3495378293,9.03488934,0.4554635,0.048574832,True,0.3982831514017369,90.0,0.0,10.0,0.0,0.010823163292293853,0.3638556814170886,63.522884451228286,True,True,True,True,True,True,True,True,True,True,118.0,60.0,True,True,True,0.045881198847652155,56.0
WO_INV_0327,PPG1000:80+PPG400:20,2.1,68.31825,2.832487382,0.3348123874,8.4599240916,0.4622477878,0.0487919292,True,0.4058873592138702,80.0,0.0,20.0,0.0,0.018790612583116553,0.3435807317257091,61.62525944235658,True,True,True,True,True,True,True,True,True,True,174.0,86.0,True,True,True,0.05493045407120744,71.0
WO_INV_0328,PPG1000:80+PPG400:20,2.2,71.57150000000001,2.7594059504,0.3216842059,8.5779963705,0.4184977878,0.0473919292,True,0.41715261567334905,80.0,0.0,20.0,0.0,0.025048259005107137,0.35744089374926735,62.02525944317229,True,True,True,True,True,True,True,True,True,True,217.0,100.0,True,True,True,0.06361670778126292,85.0
WO_INV_0426,PPG1000:50+PPG700:50,2.4,72.92999999999999,2.8531103741,0.3174104139,8.9887106694,0.45,0.0484,True,0.42173133637888155,50.0,0.0,0.0,50.0,0.02507670823006985,0.36897993757262953,63.37500000104433,True,True,True,True,True,True,True,True,True,True,219.0,101.0,True,True,True,0.06784898381532617,92.0
WO_INV_0458,PPG1000:70+PPG700:30,2.4,67.782,3.1551274796,0.3423123808,9.2171000996,0.4859509604,0.0495504307,True,0.40398850889845156,70.0,0.0,0.0,30.0,0.013312972625111167,0.34388889218566693,64.09911983328331,True,True,True,True,True,True,True,True,True,True,137.0,67.0,True,True,True,0.052022529628002745,67.0
WO_INV_0326,PPG1000:80+PPG400:20,2.0,65.065,2.9075043373,0.3484763401,8.3434770248,0.5059977878,0.0501919292,True,0.3941780510707903,80.0,0.0,20.0,0.0,0.01346674316035121,0.3297205697084448,61.22525944567669,True,True,True,True,True,True,True,True,True,True,139.0,68.0,True,True,True,0.046973224844934894,61.0
WO_INV_0389,PPG1000:30+PPG700:70,1.9,61.81175,2.9440793612,0.3604097136,8.1687014805,0.5272477878,0.0508719292,True,0.3819979080629188,30.0,0.0,0.0,70.0,0.010266836423413332,0.30855048949665115,60.6142974631195,True,True,True,True,True,True,True,True,True,True,113.0,57.0,True,True,True,0.0405237435538211,44.0
WO_INV_0405,PPG1000:40+PPG700:60,1.9,59.774,3.0936920658,0.3736983705,8.2785805622,0.5107844417,0.0503451021,True,0.37411593876350346,40.0,0.0,0.0,60.0,0.005672904822077469,0.3219120547873749,60.99990811085491,True,True,True,True,True,True,True,True,True,True,72.0,35.0,True,True,True,0.03287497467008328,26.0
WO_INV_0664,PPG2000:20+PPG700:80,2.2,68.4255,3.0630398385,0.3436830639,8.9123967974,0.4489216892,0.0483654941,True,0.4062656782969325,0.0,20.0,0.0,80.0,0.012908409877992811,0.37750615132252757,63.128936106063684,True,True,True,True,True,True,True,True,True,True,131.0,64.0,True,True,True,0.04860040585753264,65.0
WO_INV_0346,PPG1000:90+PPG400:10,2.4,69.06899999999999,3.0765546576,0.335832255,9.160986213,0.4992135,0.049974832,True,0.40852551325198583,90.0,0.0,10.0,0.0,0.015702365126599897,0.34999551939630436,63.92288444876376,True,True,True,True,True,True,True,True,True,True,152.0,75.0,True,True,True,0.05626485798583403,76.0
WO_INV_0374,PPG1000:20+PPG700:80,2.0,67.21,2.7289987988,0.3340837154,8.1686076654,0.4994270923,0.049981667,True,0.4019496441600383,20.0,0.0,0.0,80.0,0.021877941293941713,0.3085390047289746,60.613966018155935,True,True,True,True,True,True,True,True,True,True,194.0,92.0,True,True,True,0.057923691631549964,78.0
WO_INV_0375,PPG1000:20+PPG700:80,2.1,70.57050000000001,2.6585874917,0.3209841056,8.2826141401,0.4556770923,0.048581667,True,0.41373215180819667,20.0,0.0,0.0,80.0,0.02835226554767958,0.32239916674424296,61.01396601391785,True,True,True,True,True,True,True,True,True,True,237.0,108.0,True,True,True,0.06694094283479858,89.0
WO_INV_0373,PPG1000:20+PPG700:80,1.9,63.84949999999999,2.8012749128,0.3477179305,8.0561704387,0.5431770923,0.051381667,True,0.3896838257059069,20.0,0.0,0.0,80.0,0.01633739400225007,0.2946788427047233,60.2139660158805,True,True,True,True,True,True,True,True,True,True,156.0,77.0,True,True,True,0.051806721311552104,66.0
WO_INV_0343,PPG1000:90+PPG400:10,2.1,60.435375,3.3275286029,0.3786498101,8.7878787043,0.4554635,0.048574832,True,0.37669606843253867,90.0,0.0,10.0,0.0,0.003866090577372916,0.38161388277529484,62.722884454678145,True,True,True,True,True,True,True,True,True,True,54.0,23.0,True,True,True,0.03100391226030825,18.0
WO_INV_0459,PPG1000:70+PPG700:30,2.5,70.60625,3.0737215625,0.3288901204,9.3457400261,0.5297009604,0.0509504307,True,0.4138550023812141,70.0,0.0,0.0,30.0,0.01862083169618186,0.3300287301655259,64.49911983018049,True,True,True,True,True,True,True,True,True,True,171.0,83.0,True,True,True,0.0630058535629544,83.0
WO_INV_0438,PPG1000:60+PPG700:40,2.0,58.63,3.3303139048,0.3866799783,8.612584286,0.467646587,0.0489646908,True,0.36960221900018914,60.0,0.0,0.0,40.0,0.002543105157321553,0.36146495353698427,62.14139256976182,True,True,True,True,True,True,True,True,True,True,39.0,14.0,True,True,True,0.027371286094067034,11.0
WO_INV_0443,PPG1000:60+PPG700:40,2.5,73.2875,2.9222894736,0.3165867898,9.2306109017,0.511396587,0.0503646908,True,0.42292433095289617,60.0,0.0,0.0,40.0,0.02478787787614146,0.3424241246039634,64.14139257317686,True,True,True,True,True,True,True,True,True,True,210.0,98.0,True,True,True,0.0712791443079698,94.0
WO_INV_0325,PPG1000:80+PPG400:20,1.9,61.81175,2.9845080776,0.3626979293,8.2286327997,0.5497477878,0.0515919292,True,0.3819979080629188,80.0,0.0,20.0,0.0,0.009076650719774313,0.31586040768753926,60.82525944745714,True,True,True,True,True,True,True,True,True,True,105.0,53.0,True,True,True,0.03974502007744463,43.0
WO_INV_0421,PPG1000:50+PPG700:50,1.9,57.73625,3.2514756792,0.387685955,8.3868802495,0.49375,0.0498,True,0.3660303195999652,50.0,0.0,0.0,50.0,0.0025409972487003764,0.3349091405633082,61.37500000176981,True,True,True,True,True,True,True,True,True,True,38.0,13.0,True,True,True,0.026668858100256994,8.0
WO_INV_0473,PPG1000:80+PPG700:20,2.3,62.49099999999999,3.4077112299,0.3703991177,9.2001062294,0.4612140638,0.04875885,True,0.3845812998873784,80.0,0.0,0.0,20.0,0.00630064465881751,0.3457343267992915,64.04586115385244,True,True,True,True,True,True,True,True,True,True,77.0,38.0,True,True,True,0.03740262758528003,38.0
WO_INV_0474,PPG1000:80+PPG700:20,2.4,65.208,3.3197883616,0.3558755605,9.3285089782,0.5049640638,0.05015885,True,0.39470243571739866,80.0,0.0,0.0,20.0,0.009649599738868192,0.33187416478367254,64.4458611586597,True,True,True,True,True,True,True,True,True,True,107.0,55.0,True,True,True,0.04615518547743089,57.0
WO_INV_0455,PPG1000:70+PPG700:30,2.1,59.309250000000006,3.4125111049,0.3859561317,8.8417071916,0.4422009604,0.0481504307,True,0.3722900584868738,70.0,0.0,0.0,30.0,0.0029920572923178065,0.38546937823576793,62.8991198261815,True,True,True,True,True,True,True,True,True,True,44.0,17.0,True,True,True,0.028426927459665956,13.0
WO_INV_0663,PPG2000:20+PPG700:80,2.1,65.31525,3.1441628557,0.3577090359,8.7897216464,0.4926716892,0.0497654941,True,0.3950951288522989,0.0,20.0,0.0,80.0,0.008478309518682295,0.38182357489139523,62.728936099138444,True,True,True,True,True,True,True,True,True,True,96.0,47.0,True,True,True,0.04156430857167801,48.0
WO_INV_0393,PPG1000:30+PPG700:70,2.3,74.82475,2.6517950964,0.3071208989,8.6343687632,0.4397477878,0.0480719292,True,0.4279986100366224,30.0,0.0,0.0,70.0,0.03419691897133274,0.3639911375792147,62.214297466525146,True,True,True,True,True,True,True,True,True,True,277.0,123.0,True,True,True,0.07765730150137386,104.0
WO_INV_0665,PPG2000:20+PPG700:80,2.3,71.53575,2.9840098884,0.3302070583,9.0367840837,0.4926716892,0.0497654941,True,0.4170311436537281,0.0,20.0,0.0,80.0,0.01827228718365785,0.3636459893025266,63.52893609801123,True,True,True,True,True,True,True,True,True,True,168.0,80.0,True,True,True,0.05947263971329049,81.0
WO_INV_0376,PPG1000:20+PPG700:80,2.2,73.931,2.5899928773,0.3083981388,8.3982117644,0.4119270923,0.047181667,True,0.4250593626208094,20.0,0.0,0.0,80.0,0.035760366800376926,0.33625932876746795,61.41396601402125,True,True,True,True,True,True,True,True,True,True,282.0,124.0,True,True,True,0.07668721852148694,103.0
WO_INV_0388,PPG1000:30+PPG700:70,1.8,58.5585,3.0220517721,0.3751183131,8.0562629625,0.5709977878,0.0522719292,True,0.3693179488958334,30.0,0.0,0.0,70.0,0.006618758246461064,0.29469032747523527,60.21429745908197,True,True,True,True,True,True,True,True,True,True,80.0,40.0,True,True,True,0.03609269709229447,34.0
WO_INV_0410,PPG1000:40+PPG700:60,2.4,75.504,2.7146581423,0.3059583483,8.8726395528,0.4670344417,0.0489451021,True,0.43021241681101285,40.0,0.0,0.0,60.0,0.0330936906799169,0.38197702335694494,62.99990811035139,True,True,True,True,True,True,True,True,True,True,273.0,120.0,True,True,True,0.07907965238524131,105.0
WO_INV_0472,PPG1000:80+PPG700:20,2.2,59.77400000000001,3.4979626897,0.3855153924,9.0734708869,0.4174640638,0.04735885,True,0.3741159387635035,80.0,0.0,0.0,20.0,0.0038854665809870126,0.35959448881918393,63.64586115818759,True,True,True,True,True,True,True,True,True,True,56.0,24.0,True,True,True,0.030294544155228833,16.0
WO_INV_0475,PPG1000:80+PPG700:20,2.5,67.925,3.2341340044,0.3419214802,9.4587038005,0.5487140638,0.05155885,True,0.4044960547863629,80.0,0.0,0.0,20.0,0.01393233179318632,0.3180140027603371,64.84586115713371,True,True,True,True,True,True,True,True,True,True,144.0,71.0,True,True,True,0.05609331285767344,75.0
WO_INV_0372,PPG1000:20+PPG700:80,1.8,60.489,2.8754652221,0.3619085685,7.9452808601,0.5869270923,0.052781667,True,0.3769043361227249,20.0,0.0,0.0,80.0,0.011730623695690992,0.2808186806833226,59.81396601167806,True,True,True,True,True,True,True,True,True,True,122.0,62.0,True,True,True,0.04684838768091748,60.0
WO_INV_0584,PPG2000:60+PPG400:40,2.2,71.57150000000001,3.0209018476,0.3354872628,9.0045202393,0.4934977878,0.0497919292,True,0.41715261567334905,0.0,60.0,40.0,0.0,0.016001473343074432,0.36722265739892496,63.425714560778935,True,True,True,True,True,True,True,True,True,True,155.0,76.0,True,True,True,0.05570471979524906,72.0
WO_INV_0329,PPG1000:80+PPG400:20,2.3,74.82475,2.6882101038,0.3090707877,8.6977165439,0.4622477878,0.0487919292,True,0.4279986100366224,80.0,0.0,20.0,0.0,0.03223968243710684,0.3713010557638062,62.425259449873636,True,True,True,True,True,True,True,True,True,True,265.0,116.0,True,True,True,0.07633513590307292,101.0
WO_INV_0347,PPG1000:90+PPG400:10,2.5,71.94687499999999,2.9971760097,0.3226640839,9.2888429771,0.5429635,0.051374832,True,0.4184250222634171,90.0,0.0,10.0,0.0,0.021515343961402957,0.33613535737601374,64.32288445197938,True,True,True,True,True,True,True,True,True,True,192.0,90.0,True,True,True,0.06783408665294884,91.0
WO_INV_0427,PPG1000:50+PPG700:50,2.5,75.96875,2.7794968456,0.3049645736,9.1141630424,0.49375,0.0498,True,0.43171727934647486,50.0,0.0,0.0,50.0,0.032385181367332774,0.35511977555448865,63.77499999642722,True,True,True,True,True,True,True,True,True,True,267.0,117.0,True,True,True,0.08087298139225303,110.0
WO_INV_0404,PPG1000:40+PPG700:60,1.8,56.62800000000001,3.1756268913,0.3889492903,8.1646296079,0.5545344417,0.0517451021,True,0.36154455142120184,40.0,0.0,0.0,60.0,0.0029900786128438253,0.3080518927728945,60.599908111905705,True,True,True,True,True,True,True,True,True,True,43.0,16.0,True,True,True,0.027164678252094978,10.0
WO_INV_0357,PPG1000:10+PPG700:90,1.9,65.88725,2.6631920751,0.3354789157,7.9384782492,0.5586059162,0.0518753893,True,0.3971809165562754,10.0,0.0,0.0,90.0,0.023988086804253256,0.2799621313905388,59.78924626373267,True,True,True,True,True,True,True,True,True,True,205.0,95.0,True,True,True,0.06517035148325222,87.0
WO_INV_0583,PPG2000:60+PPG400:40,2.1,68.31825,3.100908862,0.3491787577,8.8805770503,0.5372477878,0.0511919292,True,0.4058873592138702,0.0,60.0,40.0,0.0,0.011016829113569623,0.38108281942687905,63.02571456271061,True,True,True,True,True,True,True,True,True,True,120.0,61.0,True,True,True,0.04809295606965887,63.0
WO_INV_0358,PPG1000:10+PPG700:90,2.0,69.355,2.5944786571,0.3223245992,8.0492728861,0.5148559162,0.0504753893,True,0.40952437188155055,10.0,0.0,0.0,90.0,0.030490807244212506,0.2938222934148204,60.189246269219566,True,True,True,True,True,True,True,True,True,True,248.0,111.0,True,True,True,0.07182206442291088,97.0
WO_INV_0647,PPG2000:10+PPG700:90,2.1,70.19512499999999,2.7651759766,0.3275803813,8.4412136212,0.5280578301,0.0508978506,True,0.4124391048215981,0.0,10.0,0.0,90.0,0.02277432894355111,0.34136662302348975,61.5613609509368,True,True,True,True,True,True,True,True,True,True,201.0,94.0,True,True,True,0.06295003498795224,82.0
WO_INV_0460,PPG1000:70+PPG700:30,2.6,73.43050000000001,2.9944160116,0.3159941543,9.4761753363,0.5734509604,0.0523504307,True,0.42340015164576017,70.0,0.0,0.0,30.0,0.02486246777231319,0.31616856813862804,64.8991198315722,True,True,True,True,True,True,True,True,True,True,212.0,99.0,True,True,True,0.07517474703498808,100.0
WO_INV_0324,PPG1000:80+PPG400:20,1.8,58.5585,3.063551222,0.3774999126,8.115369354,0.5934977878,0.0529919292,True,0.3693179488958334,80.0,0.0,20.0,0.0,0.005620335257959055,0.30200024567499817,60.42525944731227,True,True,True,True,True,True,True,True,True,True,71.0,34.0,True,True,True,0.034137177592755294,29.0
WO_INV_0662,PPG2000:20+PPG700:80,2.0,62.205,3.2274343738,0.3723074186,8.6687350639,0.5364216892,0.0511654941,True,0.38349619308899235,0.0,20.0,0.0,80.0,0.004981986164008531,0.36796341286948975,62.32893609818005,True,True,True,True,True,True,True,True,True,True,61.0,27.0,True,True,True,0.035257235777049326,32.0
WO_INV_0356,PPG1000:10+PPG700:90,1.8,62.4195,2.7337253322,0.3491700699,7.8292086509,0.6023559162,0.0532753893,True,0.38431038145050317,10.0,0.0,0.0,90.0,0.01841914338851158,0.2661019693708182,59.38924626962224,True,True,True,True,True,True,True,True,True,True,169.0,81.0,True,True,True,0.059382497442335855,80.0
WO_INV_0646,PPG2000:10+PPG700:90,2.0,66.85249999999999,2.8384102243,0.3409491903,8.3250240956,0.5718078301,0.0522978506,True,0.40066825489579116,0.0,10.0,0.0,90.0,0.016895384412170217,0.32750646100063024,61.16136094824753,True,True,True,True,True,True,True,True,True,True,159.0,79.0,True,True,True,0.05435183892192379,68.0
WO_INV_0476,PPG1000:80+PPG700:20,2.6,70.64200000000001,3.1506896281,0.3285145472,9.5907157076,0.5924640638,0.05295885,True,0.4139778014791201,80.0,0.0,0.0,20.0,0.019148840836855006,0.30415384073569157,65.24586115673118,True,True,True,True,True,True,True,False,True,False,177.0,,True,True,False,0.06721700975181077,
WO_INV_0648,PPG2000:10+PPG700:90,2.2,73.53775,2.6938312566,0.3147357708,8.5590247644,0.4843078301,0.0494978506,True,0.4237565025477165,0.0,10.0,0.0,90.0,0.02958705046770614,0.3552267850426262,61.96136095250438,True,True,True,True,True,True,True,True,True,True,242.0,110.0,True,True,True,0.07227725552542046,98.0
WO_INV_0666,PPG2000:20+PPG700:80,2.4,74.646,2.9070190019,0.3172594543,9.1629074009,0.5364216892,0.0511654941,True,0.4274131672068069,0.0,20.0,0.0,80.0,0.024569941513805208,0.349785827291829,63.92893610224173,True,True,True,True,True,True,True,True,True,True,209.0,97.0,True,True,True,0.07153044313315199,96.0
WO_INV_0342,PPG1000:90+PPG400:10,2.0,57.5575,3.4156564675,0.394102802,8.6669174891,0.4992135,0.049974832,True,0.36531107690843023,90.0,0.0,10.0,0.0,0.0017882196957795583,0.3677537207565331,62.32288445467729,True,True,True,True,True,True,True,True,True,True,30.0,8.0,True,True,True,0.026053739762955073,7.0
WO_INV_0444,PPG1000:60+PPG700:40,2.6,76.219,2.8468910448,0.3041732442,9.3594393938,0.555146587,0.0517646908,True,0.4325243021467605,60.0,0.0,0.0,40.0,0.03203816338514295,0.328563962590529,64.54139257469237,True,True,True,True,True,True,True,True,True,True,263.0,115.0,True,True,True,0.084476745718919,113.0
WO_INV_0371,PPG1000:20+PPG700:80,1.7,57.1285,2.9516204231,0.3766783373,7.8359176269,0.6306770923,0.054181667,True,0.3635782178280834,20.0,0.0,0.0,80.0,0.008057630396914496,0.2669585186626923,59.41396601649058,True,True,True,True,True,True,True,True,True,True,94.0,46.0,True,True,True,0.042753912929972215,52.0
WO_INV_0359,PPG1000:10+PPG700:90,2.1,72.82275,2.5275381243,0.3096860709,8.1616138459,0.4711059162,0.0490753893,True,0.42137247555660357,10.0,0.0,0.0,90.0,0.037927304650095216,0.3076824554258607,60.58924626818911,True,True,True,True,True,True,True,True,True,True,292.0,127.0,True,True,True,0.0794810228032628,106.0
WO_INV_0585,PPG2000:60+PPG400:40,2.3,74.82475,2.9429591061,0.322332619,9.1301932611,0.5372477878,0.0511919292,True,0.4279986100366224,0.0,60.0,40.0,0.0,0.021919894588040462,0.35336249537880177,63.82571456645404,True,True,True,True,True,True,True,True,True,True,195.0,93.0,True,True,True,0.0673429578420425,90.0
WO_INV_0490,PPG1000:90+PPG700:10,2.4,62.634,3.4928198167,0.3701925309,9.4351439452,0.5247429986,0.050791776,True,0.3851224221257547,90.0,0.0,0.0,10.0,0.007520504439881172,0.32050792224441904,64.77388741059671,True,True,True,True,True,True,True,True,True,True,87.0,44.0,True,True,True,0.04206326405343508,50.0
WO_INV_0491,PPG1000:90+PPG700:10,2.5,65.24375,3.402701049,0.3556770742,9.5668270353,0.5684929986,0.052191776,True,0.394833390067703,90.0,0.0,0.0,10.0,0.010766525463438904,0.3066477602327961,65.17388740607599,True,True,True,True,True,True,True,False,True,False,117.0,,True,True,False,0.05058246195117441,
WO_INV_0437,PPG1000:60+PPG700:40,1.9,55.69849999999999,3.4185155367,0.4024606876,8.4940359199,0.511396587,0.0503646908,True,0.35773305458947896,60.0,0.0,0.0,40.0,0.0008954815747787429,0.3476047915097456,61.74139256864481,True,True,True,True,True,True,True,True,True,True,18.0,5.0,True,True,True,0.02275058726181814,3.0
WO_INV_0420,PPG1000:50+PPG700:50,1.8,54.697500000000005,3.3375893216,0.403507719,8.2714385985,0.5375,0.0512,True,0.3535771424877584,50.0,0.0,0.0,50.0,0.0008351860112308893,0.3210489785487324,60.97499999898737,True,True,True,True,True,True,True,True,True,True,16.0,4.0,True,True,True,0.021897294012576327,1.0
WO_INV_0387,PPG1000:30+PPG700:70,1.7,55.30525,3.1020892416,0.3904271818,7.9453721104,0.6147477878,0.0536719292,True,0.35610676393747154,30.0,0.0,0.0,70.0,0.0039044570747001394,0.28083016545996087,59.81429746360623,True,True,True,True,True,True,True,True,True,True,57.0,25.0,True,True,True,0.03282756777851552,25.0
WO_INV_0681,PPG2000:30+PPG700:70,2.3,66.191125,3.3864945217,0.36105212,9.3795170674,0.5079635,0.050254832,True,0.398283151401737,0.0,30.0,0.0,70.0,0.008737788185602651,0.32642108112063206,64.60323546730027,True,True,True,True,True,True,True,True,True,True,100.0,50.0,True,True,True,0.04431946235779208,53.0
WO_INV_0645,PPG2000:10+PPG700:90,1.9,63.509875,2.913584043,0.3548635907,8.2104338669,0.6155578301,0.0536978506,True,0.38841614306169586,0.0,10.0,0.0,90.0,0.011950216878037311,0.3136462989910086,60.761360949690705,True,True,True,True,True,True,True,True,True,True,123.0,63.0,True,True,True,0.04648266733728022,59.0
WO_INV_0454,PPG1000:70+PPG700:30,2.0,56.48500000000001,3.5028896869,0.4017073002,8.7200050514,0.4859509604,0.0495504307,True,0.36096111448381635,70.0,0.0,0.0,30.0,0.0014193061631902343,0.3738603479816563,62.49911982936608,True,True,True,True,True,True,True,True,True,True,24.0,6.0,True,True,True,0.024571588698084082,4.0
WO_INV_0680,PPG2000:30+PPG700:70,2.2,63.31325000000002,3.476184068,0.3757869365,9.2504122151,0.4642135,0.048854832,True,0.3876798116503101,0.0,30.0,0.0,70.0,0.0057743935246414805,0.3402812431355446,64.20323547063946,True,True,True,True,True,True,True,True,True,True,74.0,36.0,True,True,True,0.03597151801270447,33.0
WO_INV_0355,PPG1000:10+PPG700:90,1.7,58.95175,2.806126626,0.3634199708,7.7214430997,0.6461059162,0.0546753893,True,0.37087826966359283,10.0,0.0,0.0,90.0,0.013783976934738278,0.25224180735234536,58.98924626821403,True,True,True,True,True,True,True,True,True,True,142.0,69.0,True,True,True,0.05445850220528946,70.0
WO_INV_0052,PPG700:100,1.8,64.35,2.5888942856,0.3363999373,7.695882189,0.5948147528,0.0530340721,True,0.3915424399148159,0.0,0.0,0.0,100.0,0.027244661801243197,0.24892593593605994,58.89355123754534,True,True,True,True,True,True,True,True,True,True,229.0,106.0,True,True,True,0.07375191069807206,99.0
WO_INV_0582,PPG2000:60+PPG400:40,2.0,65.065,3.1830348206,0.3634290131,8.7583398839,0.5809977878,0.0525919292,True,0.3941780510707903,0.0,60.0,40.0,0.0,0.006965961869338266,0.37824690679045236,62.625714565376626,True,True,True,True,True,True,True,True,True,True,83.0,42.0,True,True,True,0.041210216808400486,47.0
WO_INV_0348,PPG1000:90+PPG400:10,2.6,74.82475,2.9198454221,0.3100122442,9.4184841945,0.5867135,0.052774832,True,0.4279986100366224,90.0,0.0,10.0,0.0,0.02826209977821681,0.3222751953562688,64.72288445197903,True,True,True,True,True,True,True,True,True,True,236.0,107.0,True,True,True,0.0805888848224861,109.0
WO_INV_0489,PPG1000:90+PPG700:10,2.3,60.02425,3.5853253331,0.3853003747,9.3052734138,0.4809929986,0.049391776,True,0.37509471220768104,90.0,0.0,0.0,10.0,0.005208260390342819,0.33436808426327674,64.37388740939753,True,True,True,True,True,True,True,True,True,True,65.0,31.0,True,True,True,0.03660015839584104,35.0
WO_INV_0682,PPG2000:30+PPG700:70,2.4,69.069,3.2991190688,0.3468950639,9.5104237922,0.5517135,0.051654832,True,0.40852551325198583,0.0,30.0,0.0,70.0,0.012634959834446225,0.31256091910007416,65.00323546514116,True,True,True,True,True,True,True,False,True,False,129.0,,True,True,False,0.053852976216106005,
WO_INV_0053,PPG700:100,1.9,67.925,2.5220978361,0.3232095071,7.8032909953,0.5510647528,0.0516340721,True,0.4044960547863629,0.0,0.0,0.0,100.0,0.03382274516559713,0.2627860979575916,59.29355123753351,True,True,True,True,True,True,True,True,True,True,276.0,122.0,True,True,True,0.08039163226808865,108.0
WO_INV_0492,PPG1000:90+PPG700:10,2.6,67.8535,3.3149074491,0.3417307766,9.7003479815,0.6122429986,0.053591776,True,0.4042423899412285,90.0,0.0,0.0,10.0,0.014946323492150833,0.29278759821422656,65.57388740934687,True,True,True,True,True,True,True,False,True,False,149.0,,True,True,False,0.06064957735275304,
WO_INV_0394,PPG1000:30+PPG700:70,2.4,78.078,2.5833757335,0.2950785162,8.7548757069,0.4834977878,0.0494719292,True,0.43844832039892634,30.0,0.0,0.0,70.0,0.04251388208004482,0.3778512995957349,62.614297466355104,True,True,True,True,True,True,False,True,True,False,314.0,,True,True,False,0.09168877022367267,
WO_INV_0051,PPG700:100,1.7,60.77499999999999,2.6574598045,0.3501286792,7.5899518168,0.6385647528,0.0544340721,True,0.37801275073860985,0.0,0.0,0.0,100.0,0.021600355408821797,0.23506577391163905,58.49355123680849,True,True,True,True,True,True,True,True,True,True,193.0,91.0,False,True,False,0.06797604794874482,
WO_INV_0377,PPG1000:20+PPG700:80,2.3,77.2915,2.5231680828,0.2963056748,8.5154227453,0.4556770923,0.048581667,True,0.43595716658723066,20.0,0.0,0.0,80.0,0.04410224504816436,0.3501194907828154,61.813966015442865,True,True,True,True,True,True,False,True,True,False,318.0,,True,True,False,0.09061225067181036,
WO_INV_0471,PPG1000:80+PPG700:20,2.1,57.057,3.5906044124,0.4012485741,8.9485786232,0.4612140638,0.04875885,True,0.3632884876191446,80.0,0.0,0.0,20.0,0.0024040654790162116,0.3734546508371798,63.24586115262569,True,True,True,True,True,True,True,True,True,True,35.0,10.0,True,True,True,0.028242418332368277,12.0
